# Frequency Average_Intensity Standard_Deviation
2.853826147822222538e+03 5.869646989296908742e-07 1.544632545237406873e-07
2.861238683271111313e+03 5.907232208900581635e-07 1.584586558065412475e-07
2.868651218720000543e+03 5.967935055179587361e-07 1.548021782769501765e-07
2.876063754168889318e+03 6.056394156926325103e-07 1.456163503011212161e-07
2.883476289617778093e+03 6.174550644081579263e-07 1.361104007738458208e-07
2.890888825066666868e+03 6.317984652116498926e-07 1.331172925730149174e-07
2.898301360515555643e+03 6.475484848706056142e-07 1.406556497973428277e-07
2.905713895964444418e+03 6.633627981272270130e-07 1.571146041380539897e-07
2.913126431413333194e+03 6.784931381624483565e-07 1.790872379064701031e-07
2.920538966862222424e+03 6.934716384336800629e-07 2.046164802458900959e-07
2.927951502311111653e+03 7.101291788876712086e-07 2.325361155607090556e-07
2.935364037760000429e+03 7.307683924522581696e-07 2.614612622756284239e-07
2.942776573208889204e+03 7.569651883873751091e-07 2.897365317182352498e-07
2.950189108657777979e+03 7.888816702178695566e-07 3.157435867604202073e-07
2.957601644106666754e+03 8.257894265141232378e-07 3.384425410804607824e-07
2.965014179555555984e+03 8.676338388996433218e-07 3.585053254946088828e-07
2.972426715004444759e+03 9.165237515010188289e-07 3.808106993469420758e-07
2.979839250453333534e+03 9.767189048175662279e-07 4.173865164705603346e-07
2.987251785902222309e+03 1.052471403475286923e-06 4.850415414315393968e-07
2.994664321351111084e+03 1.144592360131097664e-06 5.928393550855020431e-07
3.002076856800000314e+03 1.247897240685873803e-06 7.301135684442129728e-07
3.009489392248889089e+03 1.351668366044449465e-06 8.682142142543220694e-07
3.016901927697778319e+03 1.443843913227615114e-06 9.725531491185727522e-07
3.024314463146667094e+03 1.517219932401823478e-06 1.017612064060808430e-06
3.031726998595555870e+03 1.574395716524365315e-06 9.994496970664754423e-07
3.039139534044444645e+03 1.628217735004948360e-06 9.401855937700150520e-07
3.046552069493333420e+03 1.696733440916965640e-06 8.811119471432654075e-07
3.053964604942222195e+03 1.794741968702667121e-06 8.634547050855001280e-07
3.061377140391111425e+03 1.926278139602337080e-06 9.028151396534283497e-07
3.068789675840000200e+03 2.082122589253431444e-06 9.804424181756658385e-07
3.076202211288889430e+03 2.243862488197162697e-06 1.061981620420508009e-06
3.083614746737778205e+03 2.392213611010863278e-06 1.121680519018462300e-06
3.091027282186666980e+03 2.514926346279454713e-06 1.156876887139932176e-06
3.098439817635555755e+03 2.609954445665379769e-06 1.188111873352652725e-06
3.105852353084444530e+03 2.682731548146730927e-06 1.241329642963197624e-06
3.113264888533333760e+03 2.740104122507359768e-06 1.324524939074733003e-06
3.120677423982222535e+03 2.785534052640537449e-06 1.424972162766693714e-06
3.128089959431111311e+03 2.818871062780249140e-06 1.528606383860112654e-06
3.135502494880000086e+03 2.840528250576675638e-06 1.638642382821440772e-06
3.142915030328888861e+03 2.856464946480330988e-06 1.777795986692065300e-06
3.150327565777778091e+03 2.879605508536465775e-06 1.967579765840850230e-06
3.157740101226667321e+03 2.925640849770630410e-06 2.196355045681227658e-06
3.165152636675556096e+03 3.004989751497362725e-06 2.411537725687623106e-06
3.172565172124444871e+03 3.115465024501351429e-06 2.548275026699442176e-06
3.179977707573333646e+03 3.240110415095783217e-06 2.567895266605927128e-06
3.187390243022222421e+03 3.351895811418713574e-06 2.479470291337516428e-06
3.194802778471111196e+03 3.423280003625241496e-06 2.332825843743152159e-06
3.202215313919999971e+03 3.436238187994860901e-06 2.183816720680143147e-06
3.209627849368889201e+03 3.388410338013596203e-06 2.054049183555440956e-06
3.217040384817777976e+03 3.292967486196039917e-06 1.925378563711967696e-06
3.224452920266666752e+03 3.172922884721922944e-06 1.776381100755871975e-06
3.231865455715555981e+03 3.052917399709870928e-06 1.616549774894880178e-06
3.239277991164444757e+03 2.952487566243125668e-06 1.484405235800179070e-06
3.246690526613333532e+03 2.883615927795293294e-06 1.415368556509872863e-06
3.254103062062222762e+03 2.852816484034903371e-06 1.414059983890859639e-06
3.261515597511111537e+03 2.865073196110790710e-06 1.462246853159495643e-06
3.268928132960000312e+03 2.925828662856958908e-06 1.540657539548079391e-06
3.276340668408889087e+03 3.038617098007641920e-06 1.630416807794551390e-06
3.283753203857777862e+03 3.199509738376290142e-06 1.705253362183614316e-06
3.291165739306666637e+03 3.392846425551596431e-06 1.737341791883306448e-06
3.298578274755555412e+03 3.592872138526783221e-06 1.715100919984248841e-06
3.305990810204445097e+03 3.772517366821167508e-06 1.655750908041514248e-06
3.313403345653333872e+03 3.915267578484841171e-06 1.596804987112365157e-06
3.320815881102222647e+03 4.023149318453571781e-06 1.564277469207783011e-06
3.328228416551111422e+03 4.115551996707256382e-06 1.545995943281915329e-06
3.335640952000000198e+03 4.219154334641115773e-06 1.503954237390712616e-06
3.343053487448888973e+03 4.354836689241955601e-06 1.409450641858981837e-06
3.350466022897778203e+03 4.528985292355943335e-06 1.266884277717537203e-06
3.357878558346666978e+03 4.733422585066747411e-06 1.122407194833452139e-06
3.365291093795555753e+03 4.952690196105118103e-06 1.056101650957836494e-06
3.372703629244444528e+03 5.173772274193937857e-06 1.128198075153650462e-06
3.380116164693333758e+03 5.393163334008369179e-06 1.316184925085864202e-06
3.387528700142222533e+03 5.618704337198292156e-06 1.554272154641493294e-06
3.394941235591111308e+03 5.866300321782278820e-06 1.798033915560833512e-06
3.402353771040000538e+03 6.153227957226112371e-06 2.035739976580134568e-06
3.409766306488889313e+03 6.490827690308613953e-06 2.268559674208490610e-06
3.417178841937778088e+03 6.880473883424424326e-06 2.486929745418093845e-06
3.424591377386666863e+03 7.316532378797371075e-06 2.670613252075533423e-06
3.432003912835555639e+03 7.796875811628350506e-06 2.815269937942211994e-06
3.439416448284444414e+03 8.335437826719002701e-06 2.960381050783294287e-06
3.446828983733333644e+03 8.966542847618041545e-06 3.190535337353410051e-06
3.454241519182222873e+03 9.733324275550915011e-06 3.583815492723003790e-06
3.461654054631111649e+03 1.066360055718113976e-05 4.128594115927102645e-06
3.469066590080000424e+03 1.174911560116453110e-05 4.711671320548542210e-06
3.476479125528889199e+03 1.294679716503497744e-05 5.218247710009911055e-06
3.483891660977777974e+03 1.420795089169462124e-05 5.670054413642687784e-06
3.491304196426666749e+03 1.551795016110390750e-05 6.289143275614842603e-06
3.498716731875555979e+03 1.691566215101223298e-05 7.349474338493200583e-06
3.506129267324444754e+03 1.846995032712207873e-05 8.898828691440887671e-06
3.513541802773333529e+03 2.022071580914016137e-05 1.072025250646871073e-05
3.520954338222222304e+03 2.212146300507950784e-05 1.251830032607224321e-05
3.528366873671111080e+03 2.402676439965316342e-05 1.404643115463662661e-05
3.535779409120000309e+03 2.574055889379193806e-05 1.511650557714512325e-05
3.543191944568889539e+03 2.710278613477553472e-05 1.556739802920230510e-05
3.550604480017778315e+03 2.806684642943817196e-05 1.528318904482934364e-05
3.558017015466667090e+03 2.873217694005594203e-05 1.429894371876517991e-05
3.565429550915555865e+03 2.932850580321208313e-05 1.293927429515864627e-05
3.572842086364444640e+03 3.017378150431719656e-05 1.187771710478596612e-05
3.580254621813333415e+03 3.162324987319881797e-05 1.194574455822459406e-05
3.587667157262222190e+03 3.400447593972631840e-05 1.361737868792821400e-05
3.595079692711111420e+03 3.752477951656510235e-05 1.680805971302098856e-05
3.602492228160000195e+03 4.216781472287093235e-05 2.125897016705975814e-05
3.609904763608889425e+03 4.764551078358192311e-05 2.670961143168725766e-05
3.617317299057778200e+03 5.348716190874449326e-05 3.278361379163463222e-05
3.624729834506666975e+03 5.928532640813248252e-05 3.895061098161124963e-05
3.632142369955555750e+03 6.499760398394867160e-05 4.469529615375157189e-05
3.639554905404444980e+03 7.110911360134496476e-05 4.986407978966313307e-05
3.646967440853333756e+03 7.849176380871869768e-05 5.505597091967411402e-05
3.654379976302222531e+03 8.797084531936619472e-05 6.165203987002855544e-05
3.661792511751111306e+03 9.983137847176303068e-05 7.091366765978027631e-05
3.669205047200000081e+03 1.136029176467780915e-04 8.262490622536626029e-05
3.676617582648888856e+03 1.283365269540735017e-04 9.496795430584094788e-05
3.684030118097778086e+03 1.432705066989674542e-04 1.059219207624483602e-04
3.691442653546667316e+03 1.584792876250152205e-04 1.148706468863154047e-04
3.698855188995556091e+03 1.750268461840180927e-04 1.233940050923154359e-04
3.706267724444444866e+03 1.944145136059058647e-04 1.347189221417127952e-04
3.713680259893333641e+03 2.175722502835605290e-04 1.516302876258625093e-04
3.721092795342222416e+03 2.439936169569566801e-04 1.739540016649734791e-04
3.728505330791111192e+03 2.716148113349485982e-04 1.979686096218509104e-04
3.735917866240000421e+03 2.976169121264849696e-04 2.183893520725571288e-04
3.743330401688889197e+03 3.197612743067599272e-04 2.314032821679470821e-04
3.750742937137777972e+03 3.374827064675116665e-04 2.371613472267120114e-04
3.758155472586667202e+03 3.520640565422752792e-04 2.405403393512694403e-04
3.765568008035555977e+03 3.657318389689638528e-04 2.489191928172181448e-04
3.772980543484444752e+03 3.801641222614269493e-04 2.667547690758329806e-04
3.780393078933333527e+03 3.952704053031484937e-04 2.911030554034600530e-04
3.787805614382222757e+03 4.089661542707399280e-04 3.132766861371170399e-04
3.795218149831111532e+03 4.180847787536545973e-04 3.245086684547865766e-04
3.802630685280000307e+03 4.199248443254772231e-04 3.206616948540040048e-04
3.810043220728889082e+03 4.135733644604376656e-04 3.039428523804944457e-04
3.817455756177777857e+03 4.003141532794089979e-04 2.813693296802039900e-04
3.824868291626666633e+03 3.829982368796994033e-04 2.608014877974486052e-04
3.832280827075555862e+03 3.648585257486574684e-04 2.469570629870747715e-04
3.839693362524445092e+03 3.485500498591356344e-04 2.404707122907189811e-04
3.847105897973333867e+03 3.359933106979194660e-04 2.403801601288730239e-04
3.854518433422222643e+03 3.289812842522478790e-04 2.471664794434615467e-04
3.861930968871111418e+03 3.299450034453155927e-04 2.638229228184404604e-04
3.869343504320000193e+03 3.420318156392887130e-04 2.938214492930578815e-04
3.876756039768888968e+03 3.680119341762100316e-04 3.373499358450010198e-04
3.884168575217778198e+03 4.082762465130550375e-04 3.897402459712361825e-04
3.891581110666666973e+03 4.589272357925084896e-04 4.430257851949008464e-04
3.898993646115555748e+03 5.111974541061863747e-04 4.880085001002335845e-04
3.906406181564444523e+03 5.529935845636570245e-04 5.158019534132478497e-04
3.913818717013333753e+03 5.723129486735764951e-04 5.194960131036838701e-04
3.921231252462222528e+03 5.613100953104973190e-04 4.961059795091948312e-04
3.928643787911111758e+03 5.192806369406309909e-04 4.478875877677837743e-04
3.936056323360000533e+03 4.532524601855330887e-04 3.823197276380648694e-04
3.943468858808889308e+03 3.758951699912808767e-04 3.109130067665516299e-04
3.950881394257778084e+03 3.016791170661534387e-04 2.472898098630355577e-04
3.958293929706666859e+03 2.428759394136120937e-04 2.035658229042845702e-04
3.965706465155555634e+03 2.068618587181867785e-04 1.838806595111056746e-04
3.973119000604444409e+03 1.953989549316056886e-04 1.822403657587167336e-04
3.980531536053333639e+03 2.055990203302275675e-04 1.910936230934883807e-04
3.987944071502222869e+03 2.316957515811741649e-04 2.065921880331528400e-04
3.995356606951111644e+03 2.667620414962323721e-04 2.260848819054901628e-04
4.002769142400000419e+03 3.039396496831758333e-04 2.473030049894293209e-04
4.010181677848889194e+03 3.372308048022188407e-04 2.693007299308959319e-04
4.017594213297777969e+03 3.620754468621589892e-04 2.905977842770250739e-04
4.025006748746667199e+03 3.758114747124659347e-04 3.067412180050757661e-04
4.032419284195555974e+03 3.778643858402623546e-04 3.120660954086567815e-04
4.039831819644444749e+03 3.694512688639284325e-04 3.042776795974368523e-04
4.047244355093333525e+03 3.528015613513034118e-04 2.866155715087220670e-04
4.054656890542222300e+03 3.301995957923194386e-04 2.651253703481881588e-04
4.062069425991111530e+03 3.033329831024392069e-04 2.437063259590212499e-04
4.069481961440000305e+03 2.732542753619221845e-04 2.223829714977857005e-04
4.076894496888889535e+03 2.408857297377456894e-04 2.001123849827030087e-04
4.084307032337778310e+03 2.076177245479556238e-04 1.772700383750070178e-04
4.091719567786667085e+03 1.755028883887080446e-04 1.550281525716944620e-04
4.099132103235556315e+03 1.468277856784358667e-04 1.341540334926205049e-04
4.106544638684445090e+03 1.232845884046405841e-04 1.154538511984752239e-04
4.113957174133333865e+03 1.052588951612651823e-04 1.003130637791046646e-04
4.121369709582222640e+03 9.169287456939252147e-05 8.945480202682711392e-05
4.128782245031111415e+03 8.063544087468253524e-05 8.146455570256584992e-05
4.136194780480000190e+03 7.017598883036508118e-05 7.363160176875816940e-05
4.143607315928888966e+03 5.925296273891370394e-05 6.402500027142133798e-05
4.151019851377778650e+03 4.793808611196814285e-05 5.245237546062254529e-05
4.158432386826667425e+03 3.712908823237168193e-05 4.015975167836707854e-05
4.165844922275556200e+03 2.790653974867224701e-05 2.896437274353335796e-05
4.173257457724444976e+03 2.094663375853377324e-05 2.031159878909012876e-05
4.180669993173333751e+03 1.626946510604887898e-05 1.467534377811856778e-05
4.188082528622222526e+03 1.336482189157070902e-05 1.154873910753090558e-05
4.195495064071112211e+03 1.152827141170769430e-05 9.896699305016666180e-06
4.202907599520000076e+03 1.017710691964204901e-05 8.774557250288721723e-06
4.210320134968889761e+03 8.996191848921355447e-06 7.718115296059943950e-06
4.217732670417777626e+03 7.903469134940378373e-06 6.668145536682661714e-06
4.225145205866667311e+03 6.925300338676220874e-06 5.690422630950990050e-06
4.232557741315555177e+03 6.087522840744917624e-06 4.836840975426875054e-06
4.239970276764444861e+03 5.375508986078077610e-06 4.128253049692550417e-06
4.247382812213333636e+03 4.752678810518118450e-06 3.526563679601849837e-06
4.254795347662222412e+03 4.194422680730502523e-06 2.974119382154354219e-06
4.262207883111112096e+03 3.702506976973415789e-06 2.478625903416474157e-06
4.269620418559999962e+03 3.294057865413265980e-06 2.093155640589746845e-06
4.277032954008889647e+03 2.980827113463217226e-06 1.841360536523354610e-06
4.284445489457777512e+03 2.756889750592003296e-06 1.708556963721890489e-06
4.291858024906667197e+03 2.600735225303226489e-06 1.659612682474606971e-06
4.299270560355555972e+03 2.485494308102283742e-06 1.645401906040618071e-06
4.306683095804444747e+03 2.387721285414629879e-06 1.625241335764614774e-06
4.314095631253333522e+03 2.290191890398244103e-06 1.579082170670017632e-06
4.321508166702222297e+03 2.180939565711096445e-06 1.499345710303487238e-06
4.328920702151111982e+03 2.052886362690970243e-06 1.384774804611338976e-06
4.336333237599999848e+03 1.905586042352446169e-06 1.241987068297301177e-06
4.343745773048889532e+03 1.746841746851310647e-06 1.088449230995669755e-06
4.351158308497778307e+03 1.590839363757622097e-06 9.481172037563048271e-07
4.358570843946667082e+03 1.452287829309755769e-06 8.378315342233319740e-07
4.365983379395555858e+03 1.339661190948755353e-06 7.590689951859940762e-07
4.373395914844444633e+03 1.251948276296923195e-06 7.022112220920256548e-07
4.380808450293333408e+03 1.181074572140766594e-06 6.515945706457119904e-07
4.388220985742223093e+03 1.118154719269780109e-06 5.924296180435937242e-07
4.395633521191110958e+03 1.059112100094074239e-06 5.229814116661183812e-07
4.403046056640000643e+03 1.005917504738504041e-06 4.572576806204134194e-07
4.410458592088889418e+03 9.631152430242955122e-07 4.105462253102873836e-07
4.417871127537778193e+03 9.327014697850964314e-07 3.854704254373675036e-07
4.425283662986666968e+03 9.113125439702415514e-07 3.768201227073462834e-07
4.432696198435555743e+03 8.916848098154039187e-07 3.775369684273352596e-07
4.440108733884445428e+03 8.670065473593110061e-07 3.757489635399015104e-07
4.447521269333333294e+03 8.348323409604627654e-07 3.615557234609156379e-07
4.454933804782222978e+03 7.978635723687879934e-07 3.379099122574813778e-07
4.462346340231110844e+03 7.614233281595340501e-07 3.162321536182092149e-07
4.469758875680000529e+03 7.298048789754168808e-07 3.008174604700873119e-07
4.477171411128888394e+03 7.040990118219428495e-07 2.853916059255780365e-07
4.484583946577778079e+03 6.825895097582185702e-07 2.656544927152616089e-07
4.491996482026667763e+03 6.627996844408634414e-07 2.469139249584234697e-07
4.499409017475555629e+03 6.433264726587324851e-07 2.384966364576764103e-07
4.506821552924445314e+03 6.242524910159869310e-07 2.424547015330003626e-07
4.514234088373333179e+03 6.063222908210747634e-07 2.503704646838174013e-07
4.521646623822222864e+03 5.899493201220824685e-07 2.513306403316658687e-07
4.529059159271110730e+03 5.748942724677896881e-07 2.405873776525695086e-07
4.536471694720000414e+03 5.605977775637435854e-07 2.233330365111907136e-07
4.543884230168889189e+03 5.465687775929134419e-07 2.102183264662653544e-07
4.551296765617777965e+03 5.324145244064806695e-07 2.051310349060271541e-07
4.558709301066667649e+03 5.176589004593376273e-07 2.010197030370769787e-07
4.566121836515555515e+03 5.018182559867676012e-07 1.903814721427175416e-07
4.573534371964445199e+03 4.848760075898338338e-07 1.729701602387711145e-07
4.580946907413333975e+03 4.677731175842725175e-07 1.543945306853027688e-07
4.588359442862222750e+03 4.523369990423345534e-07 1.403402244094107975e-07
4.595771978311111525e+03 4.404880148752019192e-07 1.318016254889677360e-07
4.603184513760000300e+03 4.331873305748595882e-07 1.273020805980724507e-07
4.610597049208889075e+03 4.298591745792791959e-07 1.271452336007541899e-07
4.618009584657777850e+03 4.286480678175929336e-07 1.313141570938526742e-07
4.625422120106666625e+03 4.272547406912065788e-07 1.369765074921507142e-07
4.632834655555556310e+03 4.237644358152912594e-07 1.407030312523567834e-07
4.640247191004445085e+03 4.170765490511468685e-07 1.401960741362115508e-07
4.647659726453333860e+03 4.069955087001058072e-07 1.343401298378175087e-07
4.655072261902222635e+03 3.942416018374102287e-07 1.239012439156880383e-07
4.662484797351111411e+03 3.804478483078887713e-07 1.120779829857019621e-07
4.669897332800000186e+03 3.679002791741644382e-07 1.031121321165290418e-07
4.677309868248888961e+03 3.588144433639765608e-07 9.919638220181633946e-08
4.684722403697778645e+03 3.543521558153031215e-07 9.938456301040007158e-08
4.692134939146666511e+03 3.539979588978539954e-07 1.023392550694768577e-07
4.699547474595556196e+03 3.558511085486718345e-07 1.078251811044417126e-07
4.706960010044444971e+03 3.577555278709599560e-07 1.152373569223527671e-07
4.714372545493333746e+03 3.585148984662447116e-07 1.228874855137192286e-07
4.721785080942222521e+03 3.583054883058981946e-07 1.285612239884927141e-07
4.729197616391111296e+03 3.580062444183041453e-07 1.301805449520634244e-07
4.736610151840000981e+03 3.580228405424358275e-07 1.268881107603705114e-07
4.744022687288888847e+03 3.575966459163198504e-07 1.197056458144521783e-07
4.751435222737778531e+03 3.551882312630988970e-07 1.107922154256330132e-07
4.758847758186666397e+03 3.496493722679775167e-07 1.022261439111787996e-07
4.766260293635556081e+03 3.412751067476287383e-07 9.510999443385428648e-08
4.773672829084444857e+03 3.319237062580870947e-07 8.930366287468969292e-08
4.781085364533333632e+03 3.241100821118498419e-07 8.481323899497722690e-08
4.788497899982223316e+03 3.196989152060939345e-07 8.324559847026528144e-08
4.795910435431111182e+03 3.190303905819990419e-07 8.600720607127904339e-08
4.803322970880000867e+03 3.209131002557537652e-07 9.159908722854486460e-08
4.810735506328888732e+03 3.233404612712308687e-07 9.667638839098161009e-08
4.818148041777778417e+03 3.244239090735419230e-07 9.879608919683281347e-08
4.825560577226667192e+03 3.230964585556498453e-07 9.787066573740720934e-08
4.832973112675555967e+03 3.193936009023762133e-07 9.586513306745284458e-08
4.840385648124444742e+03 3.143272415329549637e-07 9.471718781593643921e-08
4.847798183573333517e+03 3.094442550707924461e-07 9.472133517502558355e-08
4.855210719022222293e+03 3.061884119259471661e-07 9.552743958742090580e-08
4.862623254471111068e+03 3.052707946701423468e-07 9.733423249666362946e-08
4.870035789920000752e+03 3.063431977627203784e-07 1.001903777384672159e-07
4.877448325368889527e+03 3.081918436535988628e-07 1.033380860109155709e-07
4.884860860817778303e+03 3.093989484068388713e-07 1.058307752920671586e-07
4.892273396266667078e+03 3.091047212125428089e-07 1.071279706032443599e-07
4.899685931715555853e+03 3.074144471568443589e-07 1.070056338105742711e-07
4.907098467164444628e+03 3.052304618486378817e-07 1.052903213773015470e-07
4.914511002613333403e+03 3.036890935881428661e-07 1.018675818294668320e-07
4.921923538062222178e+03 3.036131344662786044e-07 9.728227073566358353e-08
4.929336073511111863e+03 3.052955963131346073e-07 9.359453513511197837e-08
4.936748608960000638e+03 3.085938220458589791e-07 9.379214032980155765e-08
4.944161144408889413e+03 3.130889883443184577e-07 9.896101748928959180e-08
4.951573679857778188e+03 3.181066605230480215e-07 1.068370374563885328e-07
4.958986215306666963e+03 3.226669159851246718e-07 1.139827794830474593e-07
4.966398750755556648e+03 3.256178472224925782e-07 1.180832325355007611e-07
4.973811286204444514e+03 3.260950014618769147e-07 1.186752334137829339e-07
4.981223821653334198e+03 3.241142787638725386e-07 1.170473634969337912e-07
4.988636357102222064e+03 3.208593377847407741e-07 1.154335278088407260e-07
4.996048892551111749e+03 3.183303663636488432e-07 1.158327996873844961e-07
5.003461427999999614e+03 3.184477302337104394e-07 1.193333086809829173e-07
5.010873963448889299e+03 3.221383730062857510e-07 1.258444078191046224e-07
5.018286498897778984e+03 3.289941256086636000e-07 1.340034238920838088e-07
5.025699034346666849e+03 3.377248560934211385e-07 1.418921082527609369e-07
5.033111569795556534e+03 3.470753202559152013e-07 1.483093269879328276e-07
5.040524105244444399e+03 3.565763177709748559e-07 1.536170742210130996e-07
5.047936640693334084e+03 3.666465097221897205e-07 1.596654038370645078e-07
5.055349176142221950e+03 3.780604421512000402e-07 1.685833558145086941e-07
5.062761711591111634e+03 3.912343300001002416e-07 1.810978228785540220e-07
5.070174247040000409e+03 4.058570304003294584e-07 1.960534507500044032e-07
5.077586782488889185e+03 4.210722362855333863e-07 2.115197621920937459e-07
5.084999317937777960e+03 4.359962566596778463e-07 2.262918833031103942e-07
5.092411853386666735e+03 4.501647637263297681e-07 2.407661579732704369e-07
5.099824388835556420e+03 4.636540419590740123e-07 2.564139955866410870e-07
5.107236924284444285e+03 4.769440229951608642e-07 2.741259728508638457e-07
5.114649459733333970e+03 4.907663332427185407e-07 2.935018542717877560e-07
5.122061995182222745e+03 5.060783607264682589e-07 3.139462269089055245e-07
5.129474530631111520e+03 5.240305826196024386e-07 3.353459728193227888e-07
5.136887066080000295e+03 5.457130674591959258e-07 3.571497547447698650e-07
5.144299601528889070e+03 5.716476057094959272e-07 3.777014629786067672e-07
5.151712136977777845e+03 6.013514048466507028e-07 3.951410497261673511e-07
5.159124672426667530e+03 6.334167499534933712e-07 4.087359009522885924e-07
5.166537207875556305e+03 6.662360401278193336e-07 4.197102828975536531e-07
5.173949743324445080e+03 6.989712923304632800e-07 4.317180693288469765e-07
5.181362278773333855e+03 7.321160395556730936e-07 4.501234745174180289e-07
5.188774814222222631e+03 7.673159905851625773e-07 4.790686988782907423e-07
5.196187349671111406e+03 8.068358193317636061e-07 5.185095053968488654e-07
5.203599885120000181e+03 8.534693582446055184e-07 5.650937853640836709e-07
5.211012420568889866e+03 9.112218279757016323e-07 6.171903058122653990e-07
5.218424956017777731e+03 9.861039767074709210e-07 6.809816335082190222e-07
5.225837491466667416e+03 1.085610869815977087e-06 7.724319727997248291e-07
5.233250026915555281e+03 1.216172577954740434e-06 9.096273670359656585e-07
5.240662562364444966e+03 1.379567321598352155e-06 1.098934801352679855e-06
5.248075097813333741e+03 1.570964193061965009e-06 1.328848454994238692e-06
5.255487633262222516e+03 1.781024154251788303e-06 1.576939967588636147e-06
5.262900168711112201e+03 2.001912705668495425e-06 1.823860191929768723e-06
5.270312704160000067e+03 2.233920238663520981e-06 2.067736721073662037e-06
5.277725239608889751e+03 2.488052220499219039e-06 2.331755675093306712e-06
5.285137775057777617e+03 2.782121661380381027e-06 2.657614873853182652e-06
5.292550310506667302e+03 3.132512369028597051e-06 3.082793609951325098e-06
5.299962845955555167e+03 3.547230831253150015e-06 3.611593265098101127e-06
5.307375381404444852e+03 4.025172903886461993e-06 4.202030286098218261e-06
5.314787916853334536e+03 4.561701166050121566e-06 4.786488685831797547e-06
5.322200452302222402e+03 5.155119709553470191e-06 5.318846635641331507e-06
5.329612987751112087e+03 5.807190462470921080e-06 5.812512877098120145e-06
5.337025523199999952e+03 6.515412745590837965e-06 6.325918163625694552e-06
5.344438058648889637e+03 7.262598726636842960e-06 6.894698628215766321e-06
5.351850594097778412e+03 8.013596631944478138e-06 7.483636553428042752e-06
5.359263129546667187e+03 8.726349673978246691e-06 8.017825691522619159e-06
5.366675664995555962e+03 9.374883870193764668e-06 8.445438330521215354e-06
5.374088200444444738e+03 9.972125391667301962e-06 8.757827123672000847e-06
5.381500735893333513e+03 1.057746982253468442e-05 8.970636737478410871e-06
5.388913271342222288e+03 1.128099494684543899e-05 9.128120935440918056e-06
5.396325806791111972e+03 1.216839034796090728e-05 9.354234920654059981e-06
5.403738342240000748e+03 1.328123682360813859e-05 9.874633208592817658e-06
5.411150877688889523e+03 1.458905203826293732e-05 1.089859279784280049e-05
5.418563413137778298e+03 1.598391095349766553e-05 1.241719039558154348e-05
5.425975948586667073e+03 1.729801291761886808e-05 1.415591118651071173e-05
5.433388484035555848e+03 1.833889555196516221e-05 1.572500349357869637e-05
5.440801019484444623e+03 1.893230863170763129e-05 1.679811718682403053e-05
5.448213554933333398e+03 1.896403783313441518e-05 1.721669068442083935e-05
5.455626090382223083e+03 1.841109270123201619e-05 1.699375462360934287e-05
5.463038625831110949e+03 1.735250652564729849e-05 1.623409272307826002e-05
5.470451161280000633e+03 1.595414647357390779e-05 1.505383905217738349e-05
5.477863696728889408e+03 1.442981503171927274e-05 1.359623630080752597e-05
5.485276232177778184e+03 1.299226558707615239e-05 1.213326749026330778e-05
5.492688767626666959e+03 1.181410205034611515e-05 1.110037463256853184e-05
5.500101303075555734e+03 1.101299785896495594e-05 1.089332709219046973e-05
5.507513838524445418e+03 1.066108251218695665e-05 1.155869694058406425e-05
5.514926373973333284e+03 1.080177000858126716e-05 1.284162541861489138e-05
5.522338909422222969e+03 1.145321517879414388e-05 1.448019304848779956e-05
5.529751444871110834e+03 1.258862855060916287e-05 1.628348022774465842e-05
5.537163980320000519e+03 1.410498693855886842e-05 1.804050966141111390e-05
5.544576515768890204e+03 1.580655726905679472e-05 1.946585160731667571e-05
5.551989051217778069e+03 1.742691218960660437e-05 2.024503753964545440e-05
5.559401586666667754e+03 1.869117467322726551e-05 2.015486130609363353e-05
5.566814122115555620e+03 1.939511796297251978e-05 1.919446733750129123e-05
5.574226657564445304e+03 1.946412711578377559e-05 1.764044660972481594e-05
5.581639193013333170e+03 1.896528123852266618e-05 1.595989404565910066e-05
5.589051728462222854e+03 1.807077023873981519e-05 1.459405763172673891e-05
5.596464263911111630e+03 1.699486277748553674e-05 1.374618720330615418e-05
5.603876799360000405e+03 1.593551660576184020e-05 1.334927595116560334e-05
5.611289334808889180e+03 1.503998165261364227e-05 1.319495458193550657e-05
5.618701870257777955e+03 1.439505191099691784e-05 1.305311541620765990e-05
5.626114405706667640e+03 1.402989871001760632e-05 1.275568540705723043e-05
5.633526941155555505e+03 1.392072010771595350e-05 1.229248319300376671e-05
5.640939476604445190e+03 1.399646515699095144e-05 1.184136328665889745e-05
5.648352012053333965e+03 1.415294623495989781e-05 1.161171944276400778e-05
5.655764547502222740e+03 1.427955499459535537e-05 1.159890913996388817e-05
5.663177082951111515e+03 1.429158860644536236e-05 1.158866067021559737e-05
5.670589618400000290e+03 1.415226962142217629e-05 1.144097808223517206e-05
5.678002153848889066e+03 1.387108283009712739e-05 1.126253200870164251e-05
5.685414689297777841e+03 1.347888822490321863e-05 1.124285123111591919e-05
5.692827224746667525e+03 1.299614196091934217e-05 1.135790682917889190e-05
5.700239760195556300e+03 1.241520677558360301e-05 1.134715341086371076e-05
5.707652295644445076e+03 1.170850404907229042e-05 1.096513943133203591e-05
5.715064831093333851e+03 1.085572454668332857e-05 1.015794440475964234e-05
5.722477366542222626e+03 9.870799684636105356e-06 9.042526092799829944e-06
