# Frequency Average_Intensity Standard_Deviation
2.853826147822222538e+03 7.896777449418542457e-07 2.423219520304250021e-07
2.861238683271111313e+03 8.108982391794841702e-07 2.538382096360642147e-07
2.868651218720000543e+03 8.397377686414841805e-07 2.744791041907265004e-07
2.876063754168889318e+03 8.786870338087452838e-07 3.059087259154453084e-07
2.883476289617778093e+03 9.295148238506478080e-07 3.474771933202906534e-07
2.890888825066666868e+03 9.924400238475183391e-07 3.988750765739051230e-07
2.898301360515555643e+03 1.065599931604211128e-06 4.595894184184665238e-07
2.905713895964444418e+03 1.145286881933504233e-06 5.260662922390181336e-07
2.913126431413333194e+03 1.227105910729646166e-06 5.926794660650050199e-07
2.920538966862222424e+03 1.307732323283922725e-06 6.525648268714913392e-07
2.927951502311111653e+03 1.386568179390274314e-06 7.029130378476124677e-07
2.935364037760000429e+03 1.466481036623506338e-06 7.422164741800192829e-07
2.942776573208889204e+03 1.553100084476215784e-06 7.720329209786743242e-07
2.950189108657777979e+03 1.652721785008667061e-06 7.993510310561836445e-07
2.957601644106666754e+03 1.769700399508764029e-06 8.327521974088905617e-07
2.965014179555555984e+03 1.904616969887077258e-06 8.811436633704872486e-07
2.972426715004444759e+03 2.054316906688551059e-06 9.503407047302814044e-07
2.979839250453333534e+03 2.213834834183011028e-06 1.034292051237757974e-06
2.987251785902222309e+03 2.378901037171599614e-06 1.114652468719096718e-06
2.994664321351111084e+03 2.547156642963493196e-06 1.176369982179961076e-06
3.002076856800000314e+03 2.716882862060587915e-06 1.224744590289159970e-06
3.009489392248889089e+03 2.883904347560886823e-06 1.303343043647655205e-06
3.016901927697778319e+03 3.038983036167125868e-06 1.406825355325494423e-06
3.024314463146667094e+03 3.168185116650280125e-06 1.507389233218849567e-06
3.031726998595555870e+03 3.256936485064261214e-06 1.592210358576105717e-06
3.039139534044444645e+03 3.295977080850103177e-06 1.657512031350987722e-06
3.046552069493333420e+03 3.285897446172753225e-06 1.702094795347762552e-06
3.053964604942222195e+03 3.237774280554322953e-06 1.727245761633650988e-06
3.061377140391111425e+03 3.169825921424602823e-06 1.731181525861190515e-06
3.068789675840000200e+03 3.102454724610371122e-06 1.715004678570248329e-06
3.076202211288889430e+03 3.054393998821126835e-06 1.689787440968072338e-06
3.083614746737778205e+03 3.041072275509612608e-06 1.671593055192637228e-06
3.091027282186666980e+03 3.074084341561232787e-06 1.673054585200722481e-06
3.098439817635555755e+03 3.159870293795097693e-06 1.691415181999553012e-06
3.105852353084444530e+03 3.296957940540848584e-06 1.717565727057571511e-06
3.113264888533333760e+03 3.473285796271425770e-06 1.763048477647206740e-06
3.120677423982222535e+03 3.666189283618876922e-06 1.831935647944298181e-06
3.128089959431111311e+03 3.846598925482592745e-06 1.913104808092494749e-06
3.135502494880000086e+03 3.986527984808831493e-06 1.995994916683333891e-06
3.142915030328888861e+03 4.066967056272426246e-06 2.051490125061251320e-06
3.150327565777778091e+03 4.083146696156459595e-06 2.044523194541879732e-06
3.157740101226667321e+03 4.045663690655907873e-06 1.975962957037298672e-06
3.165152636675556096e+03 3.977811159615624166e-06 1.876137093049419403e-06
3.172565172124444871e+03 3.910424945471408600e-06 1.786585872627951019e-06
3.179977707573333646e+03 3.875588708643087652e-06 1.737339183875820440e-06
3.187390243022222421e+03 3.900308798975409787e-06 1.728472557830141763e-06
3.194802778471111196e+03 4.001380938772259018e-06 1.743806085689462249e-06
3.202215313919999971e+03 4.182790774659728330e-06 1.785771652368642496e-06
3.209627849368889201e+03 4.436539795959217636e-06 1.862617081384105286e-06
3.217040384817777976e+03 4.746531009028848606e-06 1.969786518234577496e-06
3.224452920266666752e+03 5.093974281780523117e-06 2.088360019936271796e-06
3.231865455715555981e+03 5.462536977068017158e-06 2.198235219164478066e-06
3.239277991164444757e+03 5.842150978633332881e-06 2.293697627150319257e-06
3.246690526613333532e+03 6.231063369375244851e-06 2.369455834227209407e-06
3.254103062062222762e+03 6.635694571461979129e-06 2.428222526152214440e-06
3.261515597511111537e+03 7.067489540042926204e-06 2.501021701959995075e-06
3.268928132960000312e+03 7.536759842243777148e-06 2.638001706276058234e-06
3.276340668408889087e+03 8.045901222946569379e-06 2.847969673411852072e-06
3.283753203857777862e+03 8.586874333258156866e-06 3.108372506079876231e-06
3.291165739306666637e+03 9.146845069051174492e-06 3.406554226220658751e-06
3.298578274755555412e+03 9.720759520275920002e-06 3.753454214956211970e-06
3.305990810204445097e+03 1.032302057332474912e-05 4.182563197002197835e-06
3.313403345653333872e+03 1.098811708941767399e-05 4.726731910541871455e-06
3.320815881102222647e+03 1.175636156434569756e-05 5.378824754064380300e-06
3.328228416551111422e+03 1.265211213667624351e-05 6.080682128053049291e-06
3.335640952000000198e+03 1.366980886314937303e-05 6.814974043486948170e-06
3.343053487448888973e+03 1.477961026139434103e-05 7.544771825295071475e-06
3.350466022897778203e+03 1.594977326350399165e-05 8.210929052016727585e-06
3.357878558346666978e+03 1.716866821453769370e-05 8.787442795283474239e-06
3.365291093795555753e+03 1.844750421865840108e-05 9.306819717240112492e-06
3.372703629244444528e+03 1.979967132407678448e-05 9.804677668161281218e-06
3.380116164693333758e+03 2.121372986817930014e-05 1.029848914436902701e-05
3.387528700142222533e+03 2.264603370101410634e-05 1.081004794115572785e-05
3.394941235591111308e+03 2.404685494498811914e-05 1.139432932100925411e-05
3.402353771040000538e+03 2.540690189985532287e-05 1.199810147197151068e-05
3.409766306488889313e+03 2.679168912443922936e-05 1.249110817436356342e-05
3.417178841937778088e+03 2.833658404836554939e-05 1.294667997367639408e-05
3.424591377386666863e+03 3.020256717135336681e-05 1.360612746488979852e-05
3.432003912835555639e+03 3.252262938854425721e-05 1.466271560614633203e-05
3.439416448284444414e+03 3.537482879527294795e-05 1.620468557820920955e-05
3.446828983733333644e+03 3.879557905996776520e-05 1.813782260119340932e-05
3.454241519182222873e+03 4.281288158751704067e-05 2.045986214397589882e-05
3.461654054631111649e+03 4.746396853545169198e-05 2.328401277853437757e-05
3.469066590080000424e+03 5.277752324934352512e-05 2.667531691192147724e-05
3.476479125528889199e+03 5.873562193491756016e-05 3.070014325411562231e-05
3.483891660977777974e+03 6.525532802614794950e-05 3.536419090090990965e-05
3.491304196426666749e+03 7.222129024100791604e-05 4.073660754386931637e-05
3.498716731875555979e+03 7.956586528102023025e-05 4.673474756282605821e-05
3.506129267324444754e+03 8.735812972246529947e-05 5.301198470663170297e-05
3.513541802773333529e+03 9.585562590061141928e-05 5.924537579034599088e-05
3.520954338222222304e+03 1.054910816086420549e-04 6.551643606531187152e-05
3.528366873671111080e+03 1.167974422843835421e-04 7.231631581469341076e-05
3.535779409120000309e+03 1.302876010500197946e-04 8.032476112349833249e-05
3.543191944568889539e+03 1.463078493099426397e-04 9.039866481521116679e-05
3.550604480017778315e+03 1.648852829292763388e-04 1.029989791218956544e-04
3.558017015466667090e+03 1.856129268239086198e-04 1.169689798503420681e-04
3.565429550915555865e+03 2.076368328232445061e-04 1.308194085941926147e-04
3.572842086364444640e+03 2.298071898034218712e-04 1.438046099272698034e-04
3.580254621813333415e+03 2.509883250805817600e-04 1.555468216753082831e-04
3.587667157262222190e+03 2.704272982213353806e-04 1.657521569110134198e-04
3.595079692711111420e+03 2.880096886397739888e-04 1.743320269148681992e-04
3.602492228160000195e+03 3.042564880579753093e-04 1.816072277914220889e-04
3.609904763608889425e+03 3.200388346003010072e-04 1.883049708515357524e-04
3.617317299057778200e+03 3.361424964830797947e-04 1.954598695055506359e-04
3.624729834506666975e+03 3.528984859556471773e-04 2.038945560298839024e-04
3.632142369955555750e+03 3.700449281101547932e-04 2.135572290590430702e-04
3.639554905404444980e+03 3.868414325732714922e-04 2.243160795600636814e-04
3.646967440853333756e+03 4.023104083248661765e-04 2.361533483047040488e-04
3.654379976302222531e+03 4.154475027009177260e-04 2.485983344081827253e-04
3.661792511751111306e+03 4.253115224565800004e-04 2.605757826676473581e-04
3.669205047200000081e+03 4.310310276373757461e-04 2.710844549819016501e-04
3.676617582648888856e+03 4.318243902205550107e-04 2.799481775711778380e-04
3.684030118097778086e+03 4.270972570887802034e-04 2.869222188793568609e-04
3.691442653546667316e+03 4.166249878149829019e-04 2.904879125087835674e-04
3.698855188995556091e+03 4.007775042272878003e-04 2.878162846428889950e-04
3.706267724444444866e+03 3.807749117629632626e-04 2.773044335075292174e-04
3.713680259893333641e+03 3.589661793186783465e-04 2.603826136157433692e-04
3.721092795342222416e+03 3.390262522765643063e-04 2.412431023398661897e-04
3.728505330791111192e+03 3.258302094519583162e-04 2.263254490223274434e-04
3.735917866240000421e+03 3.246556517948548251e-04 2.223740669359510673e-04
3.743330401688889197e+03 3.395661182867205008e-04 2.341984007777513956e-04
3.750742937137777972e+03 3.712987459285167573e-04 2.650895495537392487e-04
3.758155472586667202e+03 4.155450584256070376e-04 3.115492272106921501e-04
3.765568008035555977e+03 4.627427765415684973e-04 3.633018790837707940e-04
3.772980543484444752e+03 5.000805965746913089e-04 4.060445063962223630e-04
3.780393078933333527e+03 5.154138628120898341e-04 4.245734949922372781e-04
3.787805614382222757e+03 5.016720024754001920e-04 4.086991852249771727e-04
3.795218149831111532e+03 4.597992365769566943e-04 3.588791281879170317e-04
3.802630685280000307e+03 3.987376516137455741e-04 2.873120060100359642e-04
3.810043220728889082e+03 3.323030201274874518e-04 2.193784414078042417e-04
3.817455756177777857e+03 2.743116336779016112e-04 1.789323468282732685e-04
3.824868291626666633e+03 2.341575604661013462e-04 1.679560451025724770e-04
3.832280827075555862e+03 2.147122325586910683e-04 1.815080498754416242e-04
3.839693362524445092e+03 2.131329620582808235e-04 2.016885400147040122e-04
3.847105897973333867e+03 2.236803789058367463e-04 2.155238146195984105e-04
3.854518433422222643e+03 2.407937919280675259e-04 2.224437539288711947e-04
3.861930968871111418e+03 2.608887504124941608e-04 2.260634824176605950e-04
3.869343504320000193e+03 2.823488168496114713e-04 2.297442243652684309e-04
3.876756039768888968e+03 3.043133316960026534e-04 2.352370845264762972e-04
3.884168575217778198e+03 3.254156889515419891e-04 2.412198388381842258e-04
3.891581110666666973e+03 3.433827262088851679e-04 2.441963459543770886e-04
3.898993646115555748e+03 3.556420619770808375e-04 2.421453333984721124e-04
3.906406181564444523e+03 3.603757425822761242e-04 2.356783550107056631e-04
3.913818717013333753e+03 3.572425987766341977e-04 2.270427993680950178e-04
3.921231252462222528e+03 3.473152750648345749e-04 2.179683804824039087e-04
3.928643787911111758e+03 3.323579610420143910e-04 2.081132797396608293e-04
3.936056323360000533e+03 3.139530360866237685e-04 1.973001977995799089e-04
3.943468858808889308e+03 2.930071272224130737e-04 1.863542294199693891e-04
3.950881394257778084e+03 2.698243847508276032e-04 1.764489987770790562e-04
3.958293929706666859e+03 2.445610445825616196e-04 1.670268954093972861e-04
3.965706465155555634e+03 2.176800268815860307e-04 1.555614933952585385e-04
3.973119000604444409e+03 1.901143918695820747e-04 1.408155681055993738e-04
3.980531536053333639e+03 1.630899274718820065e-04 1.238882663282428833e-04
3.987944071502222869e+03 1.377776092522602471e-04 1.068165546740055806e-04
3.995356606951111644e+03 1.150019005797113828e-04 9.095614030309425780e-05
4.002769142400000419e+03 9.514059747321031125e-05 7.671825829002914177e-05
4.010181677848889194e+03 7.820445991884106079e-05 6.419988127745494203e-05
4.017594213297777969e+03 6.399345952451161799e-05 5.331540780645499397e-05
4.025006748746667199e+03 5.222749729835779377e-05 4.388496597893281790e-05
4.032419284195555974e+03 4.260938001618624834e-05 3.580832092699139590e-05
4.039831819644444749e+03 3.483940701593875078e-05 2.906150479220424415e-05
4.047244355093333525e+03 2.861935234768772722e-05 2.355740951652745437e-05
4.054656890542222300e+03 2.366690903736078013e-05 1.911720267035568719e-05
4.062069425991111530e+03 1.973473262790316582e-05 1.559670970150732746e-05
4.069481961440000305e+03 1.661908421619564700e-05 1.287740298259839718e-05
4.076894496888889535e+03 1.415263734153833313e-05 1.082799967164509828e-05
4.084307032337778310e+03 1.219044369471231034e-05 9.287333092307255460e-06
4.091719567786667085e+03 1.060276505376466462e-05 8.067968136722586988e-06
4.099132103235556315e+03 9.280049529356862258e-06 7.014112646924471905e-06
4.106544638684445090e+03 8.143788017282206716e-06 6.056925633597307837e-06
4.113957174133333865e+03 7.151730306732686142e-06 5.193225633591398209e-06
4.121369709582222640e+03 6.291159316240933673e-06 4.431641207365311051e-06
4.128782245031111415e+03 5.562852322800896100e-06 3.764127581651648370e-06
4.136194780480000190e+03 4.964712785511871522e-06 3.196026906675227519e-06
4.143607315928888966e+03 4.482956741068301977e-06 2.758842226360184483e-06
4.151019851377778650e+03 4.093049229229050616e-06 2.456544153034619590e-06
4.158432386826667425e+03 3.766806046683074681e-06 2.234833834308695539e-06
4.165844922275556200e+03 3.480179882794618358e-06 2.042813267523806133e-06
4.173257457724444976e+03 3.217709393314236730e-06 1.872766752542621565e-06
4.180669993173333751e+03 2.972843995902815331e-06 1.728216988842841437e-06
4.188082528622222526e+03 2.745394554800321566e-06 1.602833222571258450e-06
4.195495064071112211e+03 2.538059610151362795e-06 1.485357299236871285e-06
4.202907599520000076e+03 2.353375873452103656e-06 1.368466788260650163e-06
4.210320134968889761e+03 2.191788819863559531e-06 1.254583694940501929e-06
4.217732670417777626e+03 2.051034240055784364e-06 1.154187603497442254e-06
4.225145205866667311e+03 1.926702193902832012e-06 1.071101712032240687e-06
4.232557741315555177e+03 1.813614640032482280e-06 9.957669601074015139e-07
4.239970276764444861e+03 1.707393916151832041e-06 9.180232866968514839e-07
4.247382812213333636e+03 1.605577601122188196e-06 8.368370818844588007e-07
4.254795347662222412e+03 1.507853900708405687e-06 7.579276804660929152e-07
4.262207883111112096e+03 1.415410634205828017e-06 6.873341241324257453e-07
4.269620418559999962e+03 1.329814406392789628e-06 6.291843413908128465e-07
4.277032954008889647e+03 1.252015468063551435e-06 5.826494699650831075e-07
4.284445489457777512e+03 1.181972473251029926e-06 5.412762135727266352e-07
4.291858024906667197e+03 1.118939726662023268e-06 5.000172203707838822e-07
4.299270560355555972e+03 1.062057285630896100e-06 4.621083475523299480e-07
4.306683095804444747e+03 1.010685653210123106e-06 4.315861552007196941e-07
4.314095631253333522e+03 9.642080309089861317e-07 4.075050229020155720e-07
4.321508166702222297e+03 9.215324361404123501e-07 3.853930303789987695e-07
4.328920702151111982e+03 8.808647965760655138e-07 3.614293857550724532e-07
4.336333237599999848e+03 8.402009443519173636e-07 3.352458220136788137e-07
4.343745773048889532e+03 7.983801902368678740e-07 3.089663773819224771e-07
4.351158308497778307e+03 7.559960440807203236e-07 2.854533584990897691e-07
4.358570843946667082e+03 7.154041968586362807e-07 2.658842934183332718e-07
4.365983379395555858e+03 6.796546916547627128e-07 2.490994099677716712e-07
4.373395914844444633e+03 6.509364052290644034e-07 2.328598687733062264e-07
4.380808450293333408e+03 6.294969058324460488e-07 2.171758752131206183e-07
4.388220985742223093e+03 6.136475421058859176e-07 2.048821801658912297e-07
4.395633521191110958e+03 6.007265872074327709e-07 1.987067213741527443e-07
4.403046056640000643e+03 5.883184791676353954e-07 1.978037738817096417e-07
4.410458592088889418e+03 5.750353870948695311e-07 1.987284601072954424e-07
4.417871127537778193e+03 5.606289448843220299e-07 1.987044010386272724e-07
4.425283662986666968e+03 5.456720570525162404e-07 1.962292382153244237e-07
4.432696198435555743e+03 5.311550994676258822e-07 1.910334009123569578e-07
4.440108733884445428e+03 5.181290501796509133e-07 1.843424594534980465e-07
4.447521269333333294e+03 5.073394593970229622e-07 1.783462751381355551e-07
4.454933804782222978e+03 4.988449720579155292e-07 1.741369113587120616e-07
4.462346340231110844e+03 4.918356238845984812e-07 1.705316252936402477e-07
4.469758875680000529e+03 4.849164948274641746e-07 1.657718951756411490e-07
4.477171411128888394e+03 4.768443341882841204e-07 1.596172047977457061e-07
4.484583946577778079e+03 4.673009635073078925e-07 1.532626520131040718e-07
4.491996482026667763e+03 4.571418213333521630e-07 1.482359823451191992e-07
4.499409017475555629e+03 4.478807292606019237e-07 1.451581131981152308e-07
4.506821552924445314e+03 4.407424322950831928e-07 1.432047851952448582e-07
4.514234088373333179e+03 4.359421985259702476e-07 1.412418736477704889e-07
4.521646623822222864e+03 4.326682813883585518e-07 1.391713739787646749e-07
4.529059159271110730e+03 4.296867286832641239e-07 1.375736563491337008e-07
4.536471694720000414e+03 4.260444776731593804e-07 1.365440357301649556e-07
4.543884230168889189e+03 4.213758766946314451e-07 1.355668869421879625e-07
4.551296765617777965e+03 4.157400861865973184e-07 1.338063208040154757e-07
4.558709301066667649e+03 4.093206103566819256e-07 1.307044838204514474e-07
4.566121836515555515e+03 4.023464729254543412e-07 1.269624212169030760e-07
4.573534371964445199e+03 3.952616219647159041e-07 1.242676621542755663e-07
4.580946907413333975e+03 3.888446369606136749e-07 1.233613298981892020e-07
4.588359442862222750e+03 3.839938154402647580e-07 1.235643880831559890e-07
4.595771978311111525e+03 3.812279510000008587e-07 1.236998196999024585e-07
4.603184513760000300e+03 3.802820004194297681e-07 1.228760227083990863e-07
4.610597049208889075e+03 3.801630503973718855e-07 1.212335806063712172e-07
4.618009584657777850e+03 3.796742873172715936e-07 1.196404157106204099e-07
4.625422120106666625e+03 3.780369469417112212e-07 1.186992235164773449e-07
4.632834655555556310e+03 3.751693802054746466e-07 1.184747703883504250e-07
4.640247191004445085e+03 3.714876683518459034e-07 1.186098113193008127e-07
4.647659726453333860e+03 3.674687374238554113e-07 1.186309253141527588e-07
4.655072261902222635e+03 3.633520492027066335e-07 1.188329811181500847e-07
4.662484797351111411e+03 3.591594497265516238e-07 1.200849547461673621e-07
4.669897332800000186e+03 3.549007566659212866e-07 1.219910328813264333e-07
4.677309868248888961e+03 3.507058969902563029e-07 1.231387934528824626e-07
4.684722403697778645e+03 3.467633425760223895e-07 1.225978704695842153e-07
4.692134939146666511e+03 3.431810380306515679e-07 1.205772995424868909e-07
4.699547474595556196e+03 3.399640322176069957e-07 1.173294031011102144e-07
4.706960010044444971e+03 3.371569117174692533e-07 1.134128240391030854e-07
4.714372545493333746e+03 3.349935074041229398e-07 1.099576374044149586e-07
4.721785080942222521e+03 3.338536853911509362e-07 1.079369005919533330e-07
4.729197616391111296e+03 3.340035655654107063e-07 1.075459993099433301e-07
4.736610151840000981e+03 3.353240292845019737e-07 1.078394898225685619e-07
4.744022687288888847e+03 3.372788562020305854e-07 1.078651341734371326e-07
4.751435222737778531e+03 3.391875720920290598e-07 1.074985457566592095e-07
4.758847758186666397e+03 3.406065334151368302e-07 1.070955768903700964e-07
4.766260293635556081e+03 3.415266432485368444e-07 1.070174456266840867e-07
4.773672829084444857e+03 3.422466434474747305e-07 1.075328002315679716e-07
4.781085364533333632e+03 3.430499709424892078e-07 1.086598470261128039e-07
4.788497899982223316e+03 3.439589091432713652e-07 1.103106675528654297e-07
4.795910435431111182e+03 3.447554223522691852e-07 1.129505117900835636e-07
4.803322970880000867e+03 3.452285149060233768e-07 1.169807399103029996e-07
4.810735506328888732e+03 3.454375525867839424e-07 1.213249050591472344e-07
4.818148041777778417e+03 3.457999897043465938e-07 1.246401723079914747e-07
4.825560577226667192e+03 3.469688761404368865e-07 1.267311086777970545e-07
4.832973112675555967e+03 3.496210675510575954e-07 1.286034944847610276e-07
4.840385648124444742e+03 3.542983119953182974e-07 1.315901957781089979e-07
4.847798183573333517e+03 3.613558615894815900e-07 1.366043189222868870e-07
4.855210719022222293e+03 3.709708010651445494e-07 1.442986911845700721e-07
4.862623254471111068e+03 3.831426350546482409e-07 1.549293065152452933e-07
4.870035789920000752e+03 3.976714727319230552e-07 1.676182439422085807e-07
4.877448325368889527e+03 4.141674565564925915e-07 1.818602516037057387e-07
4.884860860817778303e+03 4.321552442095150082e-07 1.984270262777819361e-07
4.892273396266667078e+03 4.512841748604964851e-07 2.180437212025405172e-07
4.899685931715555853e+03 4.715776149112956613e-07 2.407733228051788108e-07
4.907098467164444628e+03 4.936001915220373945e-07 2.666016717366577697e-07
4.914511002613333403e+03 5.184159019244284252e-07 2.963104280631734131e-07
4.921923538062222178e+03 5.472827464819522406e-07 3.316385673750948428e-07
4.929336073511111863e+03 5.811500699808174319e-07 3.737066607398873392e-07
4.936748608960000638e+03 6.201709684118449335e-07 4.215274829609878512e-07
4.944161144408889413e+03 6.634971134397858474e-07 4.724900805394304344e-07
4.951573679857778188e+03 7.095194914725927386e-07 5.239549754984576319e-07
4.958986215306666963e+03 7.564788700427657261e-07 5.744566943905596875e-07
4.966398750755556648e+03 8.031111166805478485e-07 6.233594843871517865e-07
4.973811286204444514e+03 8.489503009608807049e-07 6.699808501339393422e-07
4.981223821653334198e+03 8.941342429633483146e-07 7.132625386912524353e-07
4.988636357102222064e+03 9.389461180176869218e-07 7.510400526813757596e-07
4.996048892551111749e+03 9.835571910350208174e-07 7.818198047317950934e-07
5.003461427999999614e+03 1.028330073036588962e-06 8.075962715207962269e-07
5.010873963448889299e+03 1.074622495811260650e-06 8.330569363832300770e-07
5.018286498897778984e+03 1.125594074940357943e-06 8.633555657149763042e-07
5.025699034346666849e+03 1.186395167780107313e-06 9.042772875755271772e-07
5.033111569795556534e+03 1.263388129332655966e-06 9.647282312725771865e-07
5.040524105244444399e+03 1.362556282235161869e-06 1.054367509403923544e-06
5.047936640693334084e+03 1.487629316720307919e-06 1.177525413829959218e-06
5.055349176142221950e+03 1.638647180698085287e-06 1.330949758543090115e-06
5.062761711591111634e+03 1.811611623991103582e-06 1.506385049151652532e-06
5.070174247040000409e+03 1.999753238702022485e-06 1.693897942854358029e-06
5.077586782488889185e+03 2.196527895349914952e-06 1.883922673854951705e-06
5.084999317937777960e+03 2.399799773703841822e-06 2.070427596248380824e-06
5.092411853386666735e+03 2.615634519896525464e-06 2.256395528856113973e-06
5.099824388835556420e+03 2.859522017615199219e-06 2.455687184041109200e-06
5.107236924284444285e+03 3.153253378312594988e-06 2.685804957996031400e-06
5.114649459733333970e+03 3.517755169662604990e-06 2.957510448089179283e-06
5.122061995182222745e+03 3.964789316680217778e-06 3.269084436111967213e-06
5.129474530631111520e+03 4.492182027654214449e-06 3.616552632280251796e-06
5.136887066080000295e+03 5.086056682975655414e-06 4.010421172185476397e-06
5.144299601528889070e+03 5.729781983086984506e-06 4.468917122449897910e-06
5.151712136977777845e+03 6.414602077293693617e-06 5.015725750430313618e-06
5.159124672426667530e+03 7.144896128858804500e-06 5.647704550030909856e-06
5.166537207875556305e+03 7.933617155753317456e-06 6.334828215170402135e-06
5.173949743324445080e+03 8.789585788296291484e-06 7.056400002768804065e-06
5.181362278773333855e+03 9.704641768109003094e-06 7.797929305795751263e-06
5.188774814222222631e+03 1.064978607716235957e-05 8.538238397220658963e-06
5.196187349671111406e+03 1.158465465814570647e-05 9.252855854885794142e-06
5.203599885120000181e+03 1.247552612710139391e-05 9.947656223438366421e-06
5.211012420568889866e+03 1.331076093336838157e-05 1.062116427654069804e-05
5.218424956017777731e+03 1.410248483810110220e-05 1.125596939791455603e-05
5.225837491466667416e+03 1.487167089682525376e-05 1.189114283690226068e-05
5.233250026915555281e+03 1.562447469879387865e-05 1.255021220210769911e-05
5.240662562364444966e+03 1.633412199187771657e-05 1.319051292645608049e-05
5.248075097813333741e+03 1.694022517517514056e-05 1.370951358971144653e-05
5.255487633262222516e+03 1.736701008007051131e-05 1.400660673742173098e-05
5.262900168711112201e+03 1.755091417327775017e-05 1.403518955644114293e-05
5.270312704160000067e+03 1.746252752932097330e-05 1.380468282520635247e-05
5.277725239608889751e+03 1.711255242323140110e-05 1.338307104076916924e-05
5.285137775057777617e+03 1.654126544342992473e-05 1.292554868892822843e-05
5.292550310506667302e+03 1.580094686548311271e-05 1.256366315740565229e-05
5.299962845955555167e+03 1.494271013046489933e-05 1.228115773506475052e-05
5.307375381404444852e+03 1.401425666062710649e-05 1.203173206829467535e-05
5.314787916853334536e+03 1.306650547996378906e-05 1.178647554323822764e-05
5.322200452302222402e+03 1.216177269898852644e-05 1.151661783058587879e-05
5.329612987751112087e+03 1.137689577007972018e-05 1.121691992214243132e-05
5.337025523199999952e+03 1.079967854633752062e-05 1.096429979206891829e-05
5.344438058648889637e+03 1.052124412627072564e-05 1.090613396472182838e-05
5.351850594097778412e+03 1.062663007320925712e-05 1.115315919436900926e-05
5.359263129546667187e+03 1.118284270415858130e-05 1.171053330241427687e-05
5.366675664995555962e+03 1.222055394045283200e-05 1.252818420491693905e-05
5.374088200444444738e+03 1.370888966734738096e-05 1.352069716978469068e-05
5.381500735893333513e+03 1.553064913573240911e-05 1.459733192135201763e-05
5.388913271342222288e+03 1.747329555874116763e-05 1.557934214231825891e-05
5.396325806791111972e+03 1.925096428259333623e-05 1.620793001403116838e-05
5.403738342240000748e+03 2.056292298926335138e-05 1.636552383752135070e-05
5.411150877688889523e+03 2.117527903591462683e-05 1.606787908813159111e-05
5.418563413137778298e+03 2.099773151757825798e-05 1.537100224628377529e-05
5.425975948586667073e+03 2.012246096068112617e-05 1.437808274937503361e-05
5.433388484035555848e+03 1.880495188032558029e-05 1.338310398451832982e-05
5.440801019484444623e+03 1.738942104689675909e-05 1.279431639628566294e-05
5.448213554933333398e+03 1.620462889638330997e-05 1.270933464053372128e-05
5.455626090382223083e+03 1.546879426600982662e-05 1.301612664059734866e-05
5.463038625831110949e+03 1.523708026814183247e-05 1.344890630485146642e-05
5.470451161280000633e+03 1.540723828973090720e-05 1.376900343268279958e-05
5.477863696728889408e+03 1.577505512936136980e-05 1.391121613608278221e-05
5.485276232177778184e+03 1.611374769699666957e-05 1.385579325944585080e-05
5.492688767626666959e+03 1.624598143776009632e-05 1.360977599183497412e-05
5.500101303075555734e+03 1.608467363784200782e-05 1.318645044121271791e-05
5.507513838524445418e+03 1.563493298008042642e-05 1.256636666780558591e-05
5.514926373973333284e+03 1.496506143742674183e-05 1.174641174089223795e-05
5.522338909422222969e+03 1.416493083541606920e-05 1.079890361348322334e-05
5.529751444871110834e+03 1.331039263385905269e-05 9.837196608136974544e-06
5.537163980320000519e+03 1.244547946390623741e-05 8.940732739222883246e-06
5.544576515768890204e+03 1.158390215120778823e-05 8.132751738358032708e-06
5.551989051217778069e+03 1.072239976494152077e-05 7.413794879745695427e-06
5.559401586666667754e+03 9.855960918956468817e-06 6.790405051861074248e-06
5.566814122115555620e+03 8.986765508800786544e-06 6.240667856010762078e-06
5.574226657564445304e+03 8.125015833261027044e-06 5.722363034711602541e-06
5.581639193013333170e+03 7.284483545592576004e-06 5.232938034122201464e-06
5.589051728462222854e+03 6.477796175801340858e-06 4.765623517060414863e-06
5.596464263911111630e+03 5.714711120981865555e-06 4.280681723509666743e-06
5.603876799360000405e+03 5.003445458005337758e-06 3.764534700622684204e-06
5.611289334808889180e+03 4.352565752952729861e-06 3.237666939386887772e-06
5.618701870257777955e+03 3.770995436416829935e-06 2.749899720572970319e-06
5.626114405706667640e+03 3.265532858356210267e-06 2.344796585699820930e-06
5.633526941155555505e+03 2.837543921931044129e-06 2.027489008052380948e-06
5.640939476604445190e+03 2.481229287361436263e-06 1.783233279835768941e-06
5.648352012053333965e+03 2.184827445862710422e-06 1.598175261430188495e-06
5.655764547502222740e+03 1.934175206082190253e-06 1.452892096939972382e-06
5.663177082951111515e+03 1.716660101142078358e-06 1.322349126633085698e-06
5.670589618400000290e+03 1.523630833659165324e-06 1.185377839274866731e-06
5.678002153848889066e+03 1.350554620927919892e-06 1.033999788047872231e-06
5.685414689297777841e+03 1.195612495566433532e-06 8.765427592701984168e-07
5.692827224746667525e+03 1.058005873659860365e-06 7.297669748391969768e-07
5.700239760195556300e+03 9.369465944223198429e-07 6.033650802961402702e-07
5.707652295644445076e+03 8.314578008714557878e-07 4.995362202356632382e-07
5.715064831093333851e+03 7.405441959333385732e-07 4.170060229418836130e-07
5.722477366542222626e+03 6.632714237058548522e-07 3.516303209886166506e-07
